zip_code,2011_MHI,2012_MHI,2013_MHI,2014_MHI,2015_MHI,2016_MHI,2017_MHI,2018_MHI,2019_MHI
62551,53083,51000,53355,49063,52841,45357,55662,57500,65167
62553,40797,41514,41513,43049,43333,49286,49868,51304,60000
62554,69464,70000,62692,64821,63782,63295,64643,69732,71894
62555,51563,57083,60536,62344,78750,80313,66250,80083,80125
62556,34650,38214,40893,44375,61458,62841,62625,65000,65667
62557,38929,37060,36453,37796,37827,40777,47513,51329,52000
62558,59557,55924,65363,60880,62340,66047,69330,69286,77337
62560,45511,51029,47054,45455,50321,49938,51917,53816,56343
62561,58941,58059,54653,55861,59657,60280,62012,64077,62949
62563,86180,89812,89063,91687,91011,91412,94303,96851,100540
62565,43077,44299,45745,44232,43272,42610,44497,46795,48344
62567,49583,49153,49167,51696,55625,51023,54135,62143,57969
62568,44330,44796,47186,48458,47060,46530,49079,48085,46780
62570,34779,37500,38967,38274,38452,39405,46250,47813,52857
62571,51447,58631,54091,54125,53542,46250,44655,42431,47125
62572,61250,60417,42206,50625,61705,52857,44375,51379,53214
62573,63224,54514,54145,51856,61000,64861,61563,65313,69688
62601,54524,63523,63906,75625,90000,91250,79531,98750,80938
62610,45547,39792,28750,30625,31250,24479,32813,38438,39167
62611,50313,48636,58274,52000,46293,55938,65313,62257,64375
62612,55982,56989,57583,59464,63079,63393,65568,65244,59961
62613,62538,60100,60284,59901,67019,63938,68899,76573,91587
62615,53202,61081,61074,63750,65288,62708,61657,65227,64153
62617,39375,41250,43438,41528,41250,50039,42083,40469,40244
62618,35956,40154,42394,44280,42705,43465,43712,44838,45136
62621,61563,55625,55069,52772,48333,50000,50714,57083,63750
62622,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
62624,52083,50694,56750,45000,50000,45855,45250,43393,44861
62625,80795,90109,84135,89500,89034,89018,90500,98681,96250
62626,57157,54226,52331,53433,51054,51736,56414,57629,58201
62627,51181,43787,45313,45592,42917,46550,52100,59474,61797
62628,53125,55625,55125,53000,47083,58333,56250,47604,54844
62629,75686,79167,80301,78313,74300,80796,82118,87754,91902
62630,54375,52283,54896,54306,59583,77500,72250,60938,74750
62631,50625,51786,56250,51250,47039,46071,46375,39474,39167
62633,48917,52500,56250,55417,47045,46761,49821,49191,53365
62634,50714,65000,67750,70469,69063,56964,60833,65000,69271
62635,57891,53571,54583,51667,60673,59583,55000,56827,56350
62638,54773,56029,55278,59500,60729,56974,66181,70341,69032
62639,31858,35536,35000,40208,51012,46875,52143,58750,76250
62640,56462,52803,50380,49958,50313,54009,60247,55387,59960
62642,54911,57406,56940,59519,60324,62083,60417,63063,65885
62643,47857,50208,51094,47500,53250,58036,60469,65625,68214
62644,41966,36745,35888,37500,37435,38192,39563,38139,40402
62649,48523,52404,61719,61250,62143,59167,60341,77898,62813
62650,44432,46583,46486,46006,44683,46130,47538,46662,48947
62655,46917,44886,49318,41250,35208,36250,35000,31014,39464
62656,47086,42913,42966,46157,46579,49821,55094,54834,53457
62661,49625,50875,57672,57679,60938,61650,59840,59737,61625
62663,48516,49188,48523,53000,51000,40000,40625,43000,46111
62664,40921,41898,42065,40726,41349,37331,42234,42472,49398
62665,38977,37955,38681,36613,38015,43750,43917,43466,54063
62666,54375,55625,56875,53958,63500,65750,69706,70114,73250
62667,41250,42404,36250,40313,46667,36875,47500,55278,39750
62668,48906,52159,50481,46842,54514,53162,50156,52955,61029
62670,65577,70755,72950,71875,75739,68333,68967,72000,72868
62671,58500,45417,56094,55313,50179,57500,57614,67083,77708
62672,48250,44375,38750,41607,45625,44107,45417,47321,45313
62673,55250,56125,60179,63098,63417,72917,69375,67500,66875
62674,43500,43478,46324,55263,52102,52083,53750,48750,52800
62675,53948,58994,57995,59925,57500,57727,60564,67188,71222
62677,79219,78021,78444,75325,66250,56680,59675,66382,73405
62681,44097,47700,49103,48316,48019,49537,46119,45849,53445
62682,47212,51667,51618,60625,62944,65076,66096,68534,70000
62684,81213,87141,88525,90258,91585,99620,101319,101989,109464
62685,52607,49074,56757,60000,60391,60819,63550,63811,59821
62688,63365,65214,53000,55179,61042,60481,55833,62778,75625
62689,53698,54779,55074,53125,51429,51042,47031,53333,51250
62690,45298,44097,41721,52273,48313,50750,56157,55132,54963
62691,45924,47188,47885,49625,55132,52279,52169,53889,54931
62692,45375,47500,50677,50194,51711,48661,48043,46979,49777
62693,72083,75556,80625,85197,88958,92898,88472,86875,86313
62694,49545,47500,46683,46346,44167,50114,53080,56275,56027
62695,34167,35417,35500,43750,35833,40156,39500,43523,53125
62701,19765,26597,25114,14513,26964,19524,18618,22037,22772
62702,40197,40940,39486,36911,35487,35772,37536,39233,42396
62703,32654,34864,35548,36136,37342,37881,37851,38382,40681
62704,51146,52292,51502,52628,53402,52890,53550,54764,54560
62707,62708,67163,69212,66334,66311,65268,67775,69313,68866
62711,91011,87173,91667,95603,96905,100173,102429,105539,102455
62712,87716,88478,84485,84938,88256,86942,86360,92310,97679
62801,37634,38865,38169,38007,39345,39449,40478,41736,43898
62803,56500,57917,58676,57188,57212,57679,54926,52227,54837
62806,40929,41507,36818,40357,43321,47500,48717,49831,51322
62807,46667,51176,49821,44750,47250,45000,48500,50114,50313
62808,53068,57500,52778,56328,42016,46719,46103,52109,55833
62809,49063,63750,66719,63333,46563,46458,45714,47679,-666666666
62810,47368,44531,47000,50500,41406,39856,50208,50417,55357
62811,32321,31797,31944,31250,31875,44375,33333,34375,30833
62812,36339,36101,34640,36801,40028,40679,41102,42652,43721
62814,49861,53146,53226,52321,56944,54145,50486,53125,55688
62815,39583,38438,47000,53542,54750,53500,62813,62708,81250
62816,47381,48977,50809,47557,42321,43889,41905,47614,56250
62817,33462,43333,36522,36453,36389,40938,34583,55089,36771
62818,34476,36574,40341,47250,46429,48750,49000,45833,51458
62819,37500,28646,30000,31083,22500,28750,31111,30556,35682
62820,65625,65893,59375,69063,68417,47500,71458,74250,78056
62821,40120,38221,39010,43783,42321,41742,44607,45434,48171
62822,37009,34063,33587,33152,35735,34669,33681,33561,33848
62823,48365,48578,48203,45169,43558,47927,49432,51554,52500
62824,38816,36923,40339,40987,44038,44716,48750,45846,48958
62825,42500,34583,39375,35625,37500,40417,45625,45000,44063
62827,44574,44265,43750,44500,44375,42008,46875,47321,50625
62828,37625,40156,52396,53804,54375,55966,53555,56000,53333
62829,29659,29091,29010,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
62830,34167,34239,39722,43472,42647,42396,47813,43864,41600
62831,43750,46000,46974,52625,51471,52625,48077,51250,41250
62832,38364,38867,37407,35119,37235,40330,43361,43385,47876
62833,60278,43654,48750,62813,88250,82143,82857,82344,80694
62835,47586,41442,38375,42609,38125,32250,31500,38750,30938
62836,52917,51875,51250,52031,51161,62727,68750,67344,65139
62837,38064,38051,38603,42344,43449,44733,44883,49788,48594
62838,41210,39680,37569,39932,39519,39426,40795,47738,44597
62839,37392,39175,40309,40460,41861,42341,46173,47827,48865
62841,36591,36250,102833,67500,58438,60500,63125,47000,48750
62842,42604,41750,48469,46131,41250,45000,47308,44306,51563
62843,62857,54861,29063,20313,44500,-666666666,45278,45000,48750
62844,39315,35568,38045,36563,41389,42955,47063,52404,52794
62846,36000,34808,39038,41150,40714,40526,37500,36719,37321
62848,55625,50000,42500,37969,56146,61806,59844,61625,62500
62849,48750,50463,49702,52965,54741,53542,52308,59875,56406
62850,67917,34375,31667,31719,43500,60417,61750,66607,47411
62851,68611,93906,49615,49091,,-666666666,-666666666,60625,68077
62852,48750,48750,40625,42500,41875,41875,43750,66875,66250
62853,43021,43047,42000,43750,46953,53194,59792,57788,62321
62854,37850,42653,42521,38359,43214,45446,52330,51983,51500
62856,38750,37212,35179,35469,32750,34000,32813,43672,45625
62858,42031,45815,46094,51650,50068,50769,53371,55175,51591
62859,35793,32461,35362,38014,41149,41349,46014,55556,53783
62860,51429,53917,52656,52188,56346,56750,55990,58450,59896
62861,30313,32917,38125,41563,36250,34375,36944,35536,37813
62862,65139,46250,46719,56250,49375,47969,51587,52250,53606
62863,46902,44856,47261,47891,46576,45730,48682,50372,47539
62864,40299,39078,40036,40367,40935,40025,42197,44120,47007
62865,61750,61250,59688,60000,62639,57813,55074,52773,55057
62867,36406,37273,33125,37955,29125,36761,37250,43281,39922
62868,50745,45714,47500,46208,46875,54286,64338,58831,60086
62869,45994,48138,53056,55357,53558,51679,51346,58393,51638
62870,38354,39628,41512,40339,41551,47529,47589,49083,51513
62871,61985,40481,65625,43125,38810,44091,45000,46442,52353
62872,43000,46288,47240,47993,47906,49883,55714,58333,58403
62874,32734,33472,32188,33194,33625,28438,27118,30625,28958
62875,43864,39932,46917,57656,63021,68482,66389,63681,63833
62876,36250,40313,29861,58750,41250,41250,41786,43214,38542
62877,47593,50509,51182,51875,55625,53250,49338,61667,52059
62878,58250,61193,55125,54167,51615,53011,52772,50700,46875
62879,31667,30000,32000,34375,31750,31563,31250,31750,34444
62880,35298,39130,38357,37850,37353,43125,41917,43393,57917
62881,43148,44276,42810,46059,45113,45885,46662,46801,46879
62882,29961,31771,34639,34506,34894,38750,40313,41944,43629
62883,36635,44083,50750,53750,51354,64286,65000,66136,61250
62884,37106,39775,37781,39047,39837,38199,43333,52708,54762
62885,39726,41628,41908,44643,48500,47813,57500,-666666666,39559
62886,44417,45625,50278,45682,56458,63125,56406,68750,49375
62887,62841,42750,37404,43807,44938,49113,51250,52465,60417
62888,43269,45357,46894,47933,51953,52781,54423,55125,63589
62889,49417,49375,47750,47500,46500,54737,55000,60500,63750
62890,39681,41537,42969,43542,46544,51488,50402,57934,58656
62891,38594,32206,33875,32841,37750,39904,44479,55625,46667
62892,43571,37083,48125,53750,65625,62885,63750,65703,62500
62893,65074,61750,67946,63750,64148,69125,65809,64000,64896
62894,56583,55982,51500,49083,49875,51563,53636,61250,56500
62895,40568,44219,48590,48952,47024,47768,46950,48047,51125
62896,33257,36033,35750,36352,37446,37293,36302,37052,38209
62897,32946,32569,31250,32308,31731,45313,49500,61250,44750
62898,54375,54009,55900,57049,61713,61532,66019,68258,69828
62899,41339,44725,38229,40208,43869,48571,44561,44375,43929
62901,23016,21437,20995,20566,21245,21584,23801,24646,24184
62902,43170,44653,47134,54290,54607,56750,60216,54216,45164
62903,23750,26196,25150,28250,29762,36657,38419,43293,39375
62905,33241,34034,26940,31136,47763,51042,51736,73203,65500
62906,39136,42010,43816,43132,42083,45064,45714,46667,47522
62907,52159,63056,62213,60074,48854,44693,43212,44617,45924
62908,36250,26528,23750,27625,30313,57813,70139,65682,65278
62910,38885,41563,42121,39069,34444,39375,35106,35893,37794
62912,46188,49821,45882,38750,37885,43611,44750,41458,48542
62914,16696,17649,16747,16706,22056,22083,24388,25975,27180
62915,22917,24083,37604,39318,,39688,50469,48333,63068
62916,53750,45357,46731,48750,58309,66125,70795,71579,62000
62917,33393,32783,30769,26188,31464,31495,32159,34583,38611
62918,49662,45814,51782,48867,49298,50041,58409,51884,58088
62919,37061,36528,41458,43077,44917,50357,55774,61579,59500
62920,46991,42692,41996,42100,40811,43110,46038,47557,55433
62921,18798,17969,17621,19228,23077,37813,23281,-666666666,-666666666
62922,46458,51004,51932,52632,53766,53250,51852,64777,64722
62923,35027,30962,30893,35486,36328,40000,53750,53393,50735
62924,32330,36418,37218,36968,41066,42931,43409,50290,50417
62926,38068,41488,43309,48000,48750,53854,51563,50602,52884
62927,33194,32396,33125,20000,23438,28750,26875,33846,35313
62928,50208,41944,40938,26053,25486,27500,16250,16023,15703
62930,29682,32306,29972,31875,35313,38088,37063,40188,45688
62931,34191,37056,44286,43060,41172,39886,39886,39432,45000
62932,36842,37235,38229,38814,39928,39831,40357,37946,41250
62933,38833,38207,37697,48148,49397,49421,51250,51087,51406
62934,39141,39135,44554,42042,41379,42438,44539,42938,48516
62935,32365,37262,40000,43382,45063,49375,50592,50774,52625
62938,37360,38913,38809,38915,35625,36346,37063,37250,38355
62939,48285,41971,42850,44507,48324,51898,54107,63355,59181
62940,50455,42917,43125,46000,47639,47929,51125,50972,26354
62941,43906,48750,34688,45893,45000,49000,49028,54844,60938
62942,29545,31304,31645,34265,35268,34773,36250,36806,44412
62943,34722,37778,28500,19583,39712,-666666666,50682,61786,62321
62946,38729,40163,40384,41401,39164,41929,42500,41756,43407
62947,44583,37452,39688,39118,39940,52656,41875,41750,60000
62948,35075,38685,39502,40266,40157,41707,41690,42575,45118
62949,39728,34931,32396,31250,29773,28750,32039,35515,36838
62950,24286,34625,20000,26875,24583,-666666666,-666666666,-666666666,-666666666
62951,40262,40659,39468,38631,39000,36534,37472,38363,42346
62952,35294,37171,34342,35313,40000,39510,39421,52712,42500
62953,24107,31000,38750,30938,31406,31000,28750,25455,27361
62954,62788,75417,68750,50764,60795,64286,61250,52167,52917
62956,45357,49583,47500,50813,46250,44620,43864,46417,45577
62957,38281,37466,38454,34514,32981,29844,29022,35000,41065
62958,50250,48984,55000,46938,50972,49950,54236,65387,68947
62959,44844,43621,45947,47767,48731,49919,52301,51532,51214
62960,41208,42469,44233,44014,42573,42852,42147,42731,47336
62961,32500,51250,53750,54750,90000,91125,93250,-666666666,-666666666
62962,-666666666,90658,91250,93125,38958,-666666666,-666666666,-666666666,-666666666
62963,29286,31071,32143,30781,25515,34500,34643,33929,31875
62964,21835,21055,27331,30240,30057,29605,31765,30000,28304
62965,66071,66058,40625,41875,38125,32639,32955,28958,31429
62966,35051,37031,37526,38376,41875,39361,42708,43865,43677
62967,32212,25156,30104,40714,35000,34500,40000,42250,33125
62969,50556,41292,40833,32500,37212,38750,40893,48162,50333
62970,30150,31065,31875,35417,40556,36587,46875,40714,38250
62972,41121,40481,40714,42460,38875,42222,43194,51925,64286
62974,46250,36515,36848,40125,36835,38750,40296,45996,49357
62975,31953,35313,33906,30292,30078,30694,30789,30750,59018
62976,38056,39348,45833,45167,45000,47333,46397,35750,41563
62977,50221,43000,42589,50795,47375,46786,53000,49688,51250
62979,33889,40500,36141,42500,42625,46563,42917,51719,60658
62982,22886,23488,20486,20987,21635,24265,24115,30000,44896
62983,31522,39457,33854,32833,36917,39083,40938,46563,46563
62984,34821,32669,33702,35333,33542,36350,38625,34712,34643
62985,40257,39083,34349,34833,39115,39211,46211,49167,54643
62987,43857,42566,41702,44010,42197,42208,41308,37250,43902
62988,33792,29972,31250,33320,37188,40000,46786,46731,46184
62990,24889,24830,26447,31989,31103,34375,36667,36875,38214
62992,38864,37375,31181,26711,25240,22788,24605,25000,34167
62994,43750,44875,47448,51750,42708,44655,57500,55208,50568
62995,43452,41875,40132,40925,42585,42203,43085,45679,50888
62996,46295,32375,47731,34167,23611,24191,31438,34063,41591
62997,29674,27961,24318,26771,26364,26750,38750,56607,57344
62998,60192,27404,26481,26779,29327,45163,45357,-666666666,49423
62999,32228,32198,31859,34000,33929,35313,41310,43672,42875
63005,162685,158856,163413,162174,153190,155387,160354,158832,163068
63010,62682,58387,58204,59208,59271,62017,63654,64919,66866
63011,85625,86496,85133,85883,87463,88561,93978,99025,103247
63012,73294,68071,66667,65080,67492,68635,78114,77489,80596
63013,69969,70893,71296,56031,55302,44536,43902,47589,67935
63014,54250,44545,32188,36094,39706,40417,46711,45994,48400
63015,52473,54934,57900,52399,48681,43816,44400,43788,46753
63016,61162,54349,50292,51924,53924,55776,60080,62457,65085
63017,92544,94029,93110,92618,92692,95812,99099,106261,111815
63019,50049,51338,53114,52540,44534,47746,52438,51076,55701
63020,46835,45930,44640,43861,45453,46010,49759,50338,53519
63021,79919,82325,82449,84452,86537,85767,85967,87551,90419
63023,50204,52718,52621,52432,48049,56341,49304,53523,55192
63025,87809,86905,86412,87126,86896,90885,98590,105812,110595
63026,69421,69419,70132,70939,71970,74033,75991,76935,80420
63028,54513,53683,51828,52660,50728,51106,54302,60131,61334
63030,45777,48886,49441,48571,49621,57986,60313,63068,58194
63031,54793,54565,55260,55876,55647,57186,57470,60301,62980
63033,52971,52446,51707,50473,50532,51653,52716,54133,54977
63034,72830,75396,72231,78634,76671,78427,79340,91109,95137
63036,29740,29519,30930,32096,31971,33571,33750,37422,52679
63037,42005,41140,37651,37759,49375,52850,52112,59250,60345
63038,103957,107257,106513,119006,115912,122212,125441,130530,142923
63039,60978,46694,44521,48095,45625,53583,55833,57583,55833
63040,102753,107984,108655,108086,107011,112875,103911,111204,110587
63041,63000,31346,30326,32361,35833,42054,62375,88750,90000
63042,43198,43362,42648,42889,42768,43380,45236,47222,48476
63043,60093,61462,61300,63858,63963,65064,66553,68556,71907
63044,48534,43786,47415,47111,48576,53651,60344,61061,61021
63045,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
63047,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
63048,50230,52656,52951,54396,56719,63847,60469,64289,64141
63049,60731,60680,60511,60798,59561,63500,63231,70062,72523
63050,60500,59654,56330,56970,57731,60594,61801,64622,67428
63051,53207,54332,53532,57855,58633,58505,60584,61328,61311
63052,67666,64668,63183,63445,61029,65234,69224,70389,74150
63053,50781,50156,51094,38125,59375,52500,50500,41875,54000
63055,64798,44406,43385,46607,51169,57660,60992,73342,81188
63056,37621,40096,44345,42738,43472,43938,43922,37586,45257
63057,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
63060,51225,53208,57235,57313,56616,55895,56045,52883,53675
63061,34917,36369,36648,36620,35350,-666666666,-666666666,132823,112500
